"Mass","formula","El_comp","Class","HC","OC","AImod","NOSC","C","H","O","N","S","P"
485.3635953,"C31H50O4","CHO","Lipid",1.61,0.13,0.1724,-1.3548,31,50,4,0,0,0
485.3998984,"C32H54O3","CHO","Lipid",1.69,0.09,0.1475,-1.5,32,54,3,0,0,0
485.421092,"C29H58O5","CHO","Lipid",2,0.17,-0.0566,-1.6552,29,58,5,0,0,0
486.036634,"C27H9O7N3","CHON","ConHC",0.33,0.26,0.9024,0.5185,27,9,7,3,0,0
486.059456,"C33H13O2N1S1","CHONS","ConHC",0.39,0.06,0.8333,-0.1212,33,13,2,1,1,0
486.067678,"C22H17O12N1","CHON","ConHC",0.77,0.55,0.5333,0.4545,22,17,12,1,0,0
486.104167,"C23H21O11N1","CHON","Lignin",0.91,0.48,0.4545,0.1739,23,21,11,1,0,0
486.146385,"C17H29O15N1","CHON","Carb",1.71,0.88,-0.5294,0.2353,17,29,15,1,0,0
486.182716,"C18H33O14N1","CHON","Carb",1.83,0.78,-0.5,-0.1111,18,33,14,1,0,0
486.190665,"C23H38O4N1S2P1","CHONSP","Lipid",1.65,0.17,0,-1,23,38,4,1,2,1
486.23457,"C23H37O10N1","CHON","Protein",1.61,0.43,0,-0.6087,23,37,10,1,0,0
486.258335,"C30H37O1N3S1","CHONS","UnsatHC",1.23,0.03,0.3725,-0.8,30,37,1,3,1,0
486.279711,"C27H41O3N3S1","CHONS","Lipid",1.52,0.11,0.1628,-0.8889,27,41,3,3,1,0
486.285571,"C20H45O8N3S1","CHONS","Protein",2.25,0.4,-0.6667,-0.9,20,45,8,3,1,0
486.2860276,"C28H41O6N1","CHON","Lignin",1.46,0.21,0.2083,-0.9286,28,41,6,1,0,0
487.000202,"C17H12O17","CHO","Other",0.71,1,0.4118,1.2941,17,12,17,0,0,0
487.015458,"C21H12O14","CHO","ConHC",0.57,0.67,0.6429,0.7619,21,12,14,0,0,0
487.0159235,"C24H13O6N2S1P1","CHONSP","ConHC",0.54,0.25,0.7647,0.2917,24,13,6,2,1,1
487.030666,"C25H12O11","CHO","ConHC",0.48,0.44,0.7436,0.4,25,12,11,0,0,0
487.0364747,"C18H16O16","CHO","Tannin",0.89,0.89,0.3,0.8889,18,16,16,0,0,0
487.0368845,"C18H16O16","CHO","Tannin",0.89,0.89,0.3,0.8889,18,16,16,0,0,0
487.0517557,"C22H16O13","CHO","ConHC",0.73,0.59,0.5484,0.4545,22,16,13,0,0,0
487.052146,"C22H16O13","CHO","ConHC",0.73,0.59,0.5484,0.4545,22,16,13,0,0,0
487.0545958,"C32H12O2N2S1","CHONS","ConHC",0.38,0.06,0.8571,0,32,12,2,2,1,0
487.066508,"C18H20O12N2S1","CHONS","Tannin",1.11,0.67,0.1111,0.6667,18,20,12,2,1,0
487.0671097,"C26H16O10","CHO","ConHC",0.62,0.38,0.6667,0.1538,26,16,10,0,0,0
487.0728243,"C19H20O15","CHO","Tannin",1.05,0.79,0.2174,0.5263,19,20,15,0,0,0
487.073135,"C19H20O15","CHO","Tannin",1.05,0.79,0.2174,0.5263,19,20,15,0,0,0
487.07353,"C22H21O7N2S1P1","CHONSP","Lignin",0.95,0.32,0.4483,0.0455,22,21,7,2,1,1
487.0880606,"C23H20O12","CHO","Lignin",0.87,0.52,0.4706,0.1739,23,20,12,0,0,0
487.0883437,"C23H20O12","CHO","Lignin",0.87,0.52,0.4706,0.1739,23,20,12,0,0,0
487.0887285,"C24H24O7S2","CHOS","Lignin",1,0.29,0.4054,-0.25,24,24,7,0,2,0
487.10339,"C27H20O9","CHO","ConHC",0.74,0.33,0.6,-0.0741,27,20,9,0,0,0
487.1093153,"C20H24O14","CHO","Tannin",1.2,0.7,0.1538,0.2,20,24,14,0,0,0
487.1248149,"C24H24O11","CHO","Lignin",1,0.46,0.4054,-0.0833,24,24,11,0,0,0
487.1303482,"C17H28O16","CHO","Carb",1.65,0.94,-0.4444,0.2353,17,28,16,0,0,0
487.140949,"C18H33O11S1P1","CHOSP","AminoSugar",1.83,0.61,-0.4286,-0.5,18,33,11,0,1,1
487.1456159,"C21H28O13","CHO","Lignin",1.33,0.62,0.1034,-0.0952,21,28,13,0,0,0
487.160849,"C25H28O10","CHO","Lignin",1.12,0.4,0.35,-0.32,25,28,10,0,0,0
487.1611792,"C25H28O10","CHO","Lignin",1.12,0.4,0.35,-0.32,25,28,10,0,0,0
487.1667121,"C18H32O15","CHO","Carb",1.78,0.83,-0.4286,-0.1111,18,32,15,0,0,0
487.166974,"C18H32O15","CHO","Carb",1.78,0.83,-0.4286,-0.1111,18,32,15,0,0,0
487.167386,"C21H33O7N2S1P1","CHONSP","Protein",1.57,0.33,-0.037,-0.5238,21,33,7,2,1,1
487.1772517,"C19H37O10S1P1","CHOSP","Protein",1.95,0.53,-0.4167,-0.7895,19,37,10,0,1,1
487.1780632,"C17H32O14N2","CHON","Carb",1.88,0.82,-0.75,0.1176,17,32,14,2,0,0
487.1819925,"C22H32O12","CHO","Lignin",1.45,0.55,0.0625,-0.3636,22,32,12,0,0,0
487.195977,"C20H41O7S2P1","CHOSP","Protein",2.05,0.35,-0.4074,-1.15,20,41,7,0,2,1
487.1973515,"C26H32O9","CHO","Lignin",1.23,0.35,0.3023,-0.5385,26,32,9,0,0,0
487.197695,"C19H40O6N2S3","CHONS","Protein",2.11,0.32,-0.6364,-0.8421,19,40,6,2,3,0
487.203254,"C19H36O14","CHO","Carb",1.89,0.74,-0.4167,-0.4211,19,36,14,0,0,0
487.2185121,"C23H36O11","CHO","Protein",1.57,0.48,0.0286,-0.6087,23,36,11,0,0,0
487.219051,"C26H37O3N2S1P1","CHONSP","UnsatHC",1.42,0.12,0.2195,-0.8846,26,37,3,2,1,1
487.233205,"C19H40O10N2S1","CHONS","Protein",2.11,0.53,-0.6364,-0.6316,19,40,10,2,1,0
487.2337608,"C27H36O8","CHO","Lignin",1.33,0.3,0.2609,-0.7407,27,36,8,0,0,0
487.234237,"C19H42O8N2P2","CHONP","Protein",2.21,0.42,-0.6364,-1.0526,19,42,8,2,0,2
487.25248,"C28H40O5S1","CHOS","Lignin",1.43,0.18,0.2245,-1,28,40,5,0,1,0
487.2548553,"C24H40O10","CHO","Protein",1.67,0.42,0,-0.8333,24,40,10,0,0,0
487.2701037,"C28H40O7","CHO","Lignin",1.43,0.25,0.2245,-0.9286,28,40,7,0,0,0
487.270828,"C20H46O7N2P2","CHONP","Other",2.3,0.35,-0.6,-1.3,20,46,7,2,0,2
487.2913998,"C25H44O9","CHO","Protein",1.76,0.36,-0.0244,-1.04,25,44,9,0,0,0
487.3064343,"C29H44O6","CHO","Lipid",1.52,0.21,0.1923,-1.1034,29,44,6,0,0,0
487.3276697,"C26H48O8","CHO","Protein",1.85,0.31,-0.0455,-1.2308,26,48,8,0,0,0
487.339802,"C26H52O2N2S2","CHONS","Lipid",2,0.08,-0.1429,-1.4615,26,52,2,2,2,0
487.3427802,"C30H48O5","CHO","Lipid",1.6,0.17,0.1636,-1.2667,30,48,5,0,0,0
487.3639875,"C27H52O7","CHO","Lipid",1.93,0.26,-0.0638,-1.4074,27,52,7,0,0,0
487.3791428,"C31H52O4","CHO","Lipid",1.68,0.13,0.1379,-1.4194,31,52,4,0,0,0
487.4286,"C29H61O3P1","CHOP","Lipid",2.1,0.1,-0.0943,-1.8966,29,61,3,0,0,1
488.029798,"C24H16O3N3S2P1","CHONSP","ConHC",0.67,0.12,0.697,0.125,24,16,3,3,2,1
488.039517,"C12H27O11N1S4","CHONS","Other",2.25,0.92,-7,0.5,12,27,11,1,4,0
488.047016,"C21H15O13N1","CHON","ConHC",0.71,0.62,0.5556,0.6667,21,15,13,1,0,0
488.057422,"C22H20O8N1S1P1","CHONSP","Lignin",0.91,0.36,0.4667,0.0455,22,20,8,1,1,1
488.083822,"C25H20O4N3S1P1","CHONSP","Lignin",0.8,0.16,0.6111,-0.04,25,20,4,3,1,1
488.120097,"C23H23O11N1","CHON","Lignin",1,0.48,0.3939,0.087,23,23,11,1,0,0
488.1620435,"C17H31O15N1","CHON","Carb",1.82,0.88,-0.6471,0.1176,17,31,15,1,0,0
488.1648445,"C27H27O4N3S1","CHONS","Lignin",1,0.15,0.4762,-0.2963,27,27,4,3,1,0
488.1725085,"C18H36O10N1S1P1","CHONSP","AminoSugar",2,0.56,-0.6,-0.6111,18,36,10,1,1,1
488.181668,"C19H39O7N1S3","CHONS","Protein",2.05,0.37,-0.5652,-0.8421,19,39,7,1,3,0
488.2013,"C28H31O3N3S1","CHONS","UnsatHC",1.11,0.11,0.4222,-0.5,28,31,3,3,1,0
488.235368,"C22H40O5N3S1P1","CHONSP","Lipid",1.82,0.23,-0.1724,-0.8636,22,40,5,3,1,1
488.236891,"C20H45O6N1S1P2","CHONSP","Protein",2.25,0.3,-0.5385,-1.4,20,45,6,1,1,2
488.8697157,"C12H14O3N2S8","CHONS","Lignin",1.17,0.25,-9,1.1667,12,14,3,2,8,0
489.009974,"C24H10O12","CHO","ConHC",0.42,0.5,0.7778,0.5833,24,10,12,0,0,0
489.0309985,"C21H14O14","CHO","ConHC",0.67,0.67,0.5714,0.6667,21,14,14,0,0,0
489.0313307,"C21H14O14","CHO","ConHC",0.67,0.67,0.5714,0.6667,21,14,14,0,0,0
489.0463653,"C25H14O11","CHO","ConHC",0.56,0.44,0.6923,0.32,25,14,11,0,0,0
489.046657,"C18H22O8N2S3","CHONS","Lignin",1.22,0.44,0,0.3333,18,22,8,2,3,0
489.0522547,"C18H18O16","CHO","Tannin",1,0.89,0.2,0.7778,18,18,16,0,0,0
489.052559,"C18H18O16","CHO","Tannin",1,0.89,0.2,0.7778,18,18,16,0,0,0
489.0674285,"C22H18O13","CHO","Lignin",0.82,0.59,0.4839,0.3636,22,18,13,0,0,0
489.0677386,"C22H18O13","CHO","Lignin",0.82,0.59,0.4839,0.3636,22,18,13,0,0,0
489.07304,"C20H28O6S2P2","CHOSP","Lignin",1.4,0.3,0.0769,-0.6,20,28,6,0,2,2
489.082056,"C18H22O12N2S1","CHONS","Tannin",1.22,0.67,0,0.5556,18,22,12,2,1,0
489.0826534,"C26H18O10","CHO","ConHC",0.69,0.38,0.619,0.0769,26,18,10,0,0,0
489.0830015,"C26H18O10","CHO","ConHC",0.69,0.38,0.619,0.0769,26,18,10,0,0,0
489.0886286,"C19H22O15","CHO","Tannin",1.16,0.79,0.1304,0.4211,19,22,15,0,0,0
489.088976,"C19H22O15","CHO","Tannin",1.16,0.79,0.1304,0.4211,19,22,15,0,0,0
489.091483,"C29H18O4N2S1","CHONS","ConHC",0.62,0.14,0.7083,-0.069,29,18,4,2,1,0
489.0919528,"C16H26O15S1","CHOS","Carb",1.62,0.94,-0.6,0.375,16,26,15,0,1,0
489.1037175,"C23H22O12","CHO","Lignin",0.96,0.52,0.4118,0.087,23,22,12,0,0,0
489.1040473,"C23H22O12","CHO","Lignin",0.96,0.52,0.4118,0.087,23,22,12,0,0,0
489.104384,"C26H23O4N2S1P1","CHONSP","Lignin",0.88,0.15,0.55,-0.2692,26,23,4,2,1,1
489.109179,"C29H18O6N2","CHON","ConHC",0.62,0.21,0.7083,0,29,18,6,2,0,0
489.1189677,"C27H22O9","CHO","Lignin",0.81,0.33,0.5556,-0.1481,27,22,9,0,0,0
489.120154,"C17H31O12S1P1","CHOSP","Carb",1.82,0.71,-0.5556,-0.2941,17,31,12,0,1,1
489.1248737,"C20H26O14","CHO","Tannin",1.3,0.7,0.0769,0.1,20,26,14,0,0,0
489.125363,"C23H27O6N2S1P1","CHONSP","Lignin",1.17,0.26,0.3125,-0.3043,23,27,6,2,1,1
489.1401891,"C24H26O11","CHO","Lignin",1.08,0.46,0.3514,-0.1667,24,26,11,0,0,0
489.1405527,"C27H27O3N2S1P1","CHONSP","UnsatHC",1,0.11,0.4884,-0.4815,27,27,3,2,1,1
489.1460349,"C17H30O16","CHO","Carb",1.76,0.94,-0.5556,0.1176,17,30,16,0,0,0
489.155472,"C28H26O8","CHO","Lignin",0.93,0.29,0.5,-0.3571,28,26,8,0,0,0
489.155824,"C28H26O8","CHO","Lignin",0.93,0.29,0.5,-0.3571,28,26,8,0,0,0
489.1613802,"C21H30O13","CHO","Lignin",1.43,0.62,0.0345,-0.1905,21,30,13,0,0,0
489.165774,"C29H31O3S1P1","CHOSP","UnsatHC",1.07,0.1,0.451,-0.7931,29,31,3,0,1,1
489.169321,"C26H35O3S2P1","CHOSP","UnsatHC",1.35,0.12,0.2558,-0.9615,26,35,3,0,2,1
489.1765169,"C25H30O10","CHO","Lignin",1.2,0.4,0.3,-0.4,25,30,10,0,0,0
489.1768587,"C25H30O10","CHO","Lignin",1.2,0.4,0.3,-0.4,25,30,10,0,0,0
489.192797,"C30H34O2S2","CHOS","UnsatHC",1.13,0.07,0.4074,-0.8667,30,34,2,0,2,0
489.1976344,"C22H34O12","CHO","Protein",1.55,0.55,0,-0.4545,22,34,12,0,0,0
489.212219,"C18H38O11N2S1","CHONS","AminoSugar",2.11,0.61,-0.7895,-0.4444,18,38,11,2,1,0
489.2128725,"C26H34O9","CHO","Lignin",1.31,0.35,0.2558,-0.6154,26,34,9,0,0,0
489.2131455,"C26H34O9","CHO","Lignin",1.31,0.35,0.2558,-0.6154,26,34,9,0,0,0
489.230035,"C18H38O13N2","CHON","Carb",2.11,0.72,-0.7895,-0.3333,18,38,13,2,0,0
489.234675,"C26H39O3N2S1P1","CHONSP","Lipid",1.5,0.12,0.1707,-0.9615,26,39,3,2,1,1
489.248694,"C19H42O10N2S1","CHONS","Protein",2.21,0.53,-0.7273,-0.7368,19,42,10,2,1,0
489.2493048,"C27H38O8","CHO","Lignin",1.41,0.3,0.2174,-0.8148,27,38,8,0,0,0
489.2664076,"C19H42O12N2","CHON","Other",2.21,0.63,-0.7273,-0.6316,19,42,12,2,0,0
489.2704021,"C24H42O10","CHO","Protein",1.75,0.42,-0.0526,-0.9167,24,42,10,0,0,0
489.2857291,"C28H42O7","CHO","Lipid",1.5,0.25,0.1837,-1,28,42,7,0,0,0
489.3068965,"C25H46O9","CHO","Protein",1.84,0.36,-0.0732,-1.12,25,46,9,0,0,0
489.3172455,"C26H51O4S1P1","CHOSP","Lipid",1.96,0.15,-0.0909,-1.5769,26,51,4,0,1,1
489.3221359,"C29H46O6","CHO","Lipid",1.59,0.21,0.1538,-1.1724,29,46,6,0,0,0
489.343359,"C26H50O8","CHO","Protein",1.92,0.31,-0.0909,-1.3077,26,50,8,0,0,0
489.3585115,"C30H50O5","CHO","Lipid",1.67,0.17,0.1273,-1.3333,30,50,5,0,0,0
489.361823,"C27H54O5S1","CHOS","Lipid",2,0.19,-0.1064,-1.5556,27,54,5,0,1,0
489.3949895,"C31H54O4","CHO","Lipid",1.74,0.13,0.1034,-1.4839,31,54,4,0,0,0
490.012886,"C18H21O7N1S4","CHONS","Lignin",1.17,0.39,0.0526,0.2222,18,21,7,1,4,0
490.030148,"C20H18O6N3S2P1","CHONSP","Lignin",0.9,0.3,0.4545,0.35,20,18,6,3,2,1
490.033797,"C15H25O9N1S4","CHONS","AminoSugar",1.67,0.6,-1,0.2667,15,25,9,1,4,0
490.06234,"C34H9O2N3","CHON","ConHC",0.26,0.06,0.9333,0.1176,34,9,2,3,0,0
490.063072,"C24H18O5N3S1P1","CHONSP","ConHC",0.75,0.21,0.6364,0.125,24,18,5,3,1,1
490.076574,"C19H26O8N1S2P1","CHONSP","Lignin",1.37,0.42,0,-0.1579,19,26,8,1,2,1
490.143004,"C18H37O6N1S4","CHONS","Protein",2.06,0.33,-0.7,-0.7778,18,37,6,1,4,0
490.149128,"C21H34O6N1S2P1","CHONSP","Lipid",1.62,0.29,-0.0714,-0.7143,21,34,6,1,2,1
490.177794,"C17H33O15N1","CHON","Carb",1.94,0.88,-0.7647,0,17,33,15,1,0,0
490.97596,"C20H14O9S1P2","CHOSP","ConHC",0.7,0.45,0.6,0.3,20,14,9,0,1,2
491.0103694,"C20H12O15","CHO","ConHC",0.6,0.75,0.6,0.9,20,12,15,0,0,0
491.0256215,"C24H12O12","CHO","ConHC",0.5,0.5,0.7222,0.5,24,12,12,0,0,0
491.025984,"C27H13O4N2S1P1","CHONSP","ConHC",0.48,0.15,0.8095,0.1111,27,13,4,2,1,1
491.0313765,"C17H16O17","CHO","Tannin",0.94,1,0.1765,1.0588,17,16,17,0,0,0
491.0427903,"C16H16O16N2","CHON","Tannin",1,1,0,1.375,16,16,16,2,0,0
491.0466713,"C21H16O14","CHO","ConHC",0.76,0.67,0.5,0.5714,21,16,14,0,0,0
491.047024,"C21H16O14","CHO","ConHC",0.76,0.67,0.5,0.5714,21,16,14,0,0,0
491.0618946,"C25H16O11","CHO","ConHC",0.64,0.44,0.641,0.24,25,16,11,0,0,0
491.0622973,"C28H17O3N2S1P1","CHONSP","ConHC",0.61,0.11,0.7333,-0.1071,28,17,3,2,1,1
491.067037,"C24H28O1S5","CHOS","UnsatHC",1.17,0.04,0.2973,-0.6667,24,28,1,0,5,0
491.0678335,"C18H20O16","CHO","Tannin",1.11,0.89,0.1,0.6667,18,20,16,0,0,0
491.0830127,"C22H20O13","CHO","Lignin",0.91,0.59,0.4194,0.2727,22,20,13,0,0,0
491.0833308,"C22H20O13","CHO","Lignin",0.91,0.59,0.4194,0.2727,22,20,13,0,0,0
491.097833,"C18H24O12N2S1","CHONS","Tannin",1.33,0.67,-0.1111,0.4444,18,24,12,2,1,0
491.0983297,"C26H20O10","CHO","ConHC",0.77,0.38,0.5714,0,26,20,10,0,0,0
491.099014,"C18H26O10N2P2","CHONP","Lignin",1.44,0.56,-0.1111,0,18,26,10,2,0,2
491.1193825,"C23H24O12","CHO","Lignin",1.04,0.52,0.3529,0,23,24,12,0,0,0
491.1197222,"C23H24O12","CHO","Lignin",1.04,0.52,0.3529,0,23,24,12,0,0,0
491.120046,"C24H28O7S2","CHOS","Lignin",1.17,0.29,0.2973,-0.4167,24,28,7,0,2,0
491.124915,"C29H20O6N2","CHON","ConHC",0.69,0.21,0.6667,-0.069,29,20,6,2,0,0
491.134689,"C27H24O9","CHO","Lignin",0.89,0.33,0.5111,-0.2222,27,24,9,0,0,0
491.137336,"C16H32O11N2S2","CHONS","AminoSugar",2,0.69,-1.1538,0,16,32,11,2,2,0
491.1405559,"C20H28O14","CHO","Tannin",1.4,0.7,0,0,20,28,14,0,0,0
491.1557467,"C24H28O11","CHO","Lignin",1.17,0.46,0.2973,-0.25,24,28,11,0,0,0
491.1560474,"C24H28O11","CHO","Lignin",1.17,0.46,0.2973,-0.25,24,28,11,0,0,0
491.1616505,"C17H32O16","CHO","Carb",1.88,0.94,-0.6667,0,17,32,16,0,0,0
491.1770053,"C21H32O13","CHO","AminoSugar",1.52,0.62,-0.0345,-0.2857,21,32,13,0,0,0
491.1922514,"C25H32O10","CHO","Lignin",1.28,0.4,0.25,-0.48,25,32,10,0,0,0
491.1925342,"C25H32O10","CHO","Lignin",1.28,0.4,0.25,-0.48,25,32,10,0,0,0
491.2074658,"C29H32O7","CHO","Lignin",1.1,0.24,0.4118,-0.6207,29,32,7,0,0,0
491.20934,"C17H36O14N2","CHON","Carb",2.12,0.82,-1,-0.1176,17,36,14,2,0,0
491.2133573,"C22H36O12","CHO","Protein",1.64,0.55,-0.0625,-0.5455,22,36,12,0,0,0
491.2286652,"C26H36O9","CHO","Lignin",1.38,0.35,0.2093,-0.6923,26,36,9,0,0,0
491.2319867,"C23H40O9S1","CHOS","Protein",1.74,0.39,-0.0857,-0.8696,23,40,9,0,1,0
491.2456946,"C18H40O13N2","CHON","Other",2.22,0.72,-0.8947,-0.4444,18,40,13,2,0,0
491.249762,"C23H40O11","CHO","Protein",1.74,0.48,-0.0857,-0.7826,23,40,11,0,0,0
491.2650444,"C27H40O8","CHO","Lignin",1.48,0.3,0.1739,-0.8889,27,40,8,0,0,0
491.2861263,"C24H44O10","CHO","Protein",1.83,0.42,-0.1053,-1,24,44,10,0,0,0
491.3013828,"C28H44O7","CHO","Lipid",1.57,0.25,0.1429,-1.0714,28,44,7,0,0,0
491.3199827,"C29H48O4S1","CHOS","Lipid",1.66,0.14,0.1154,-1.3103,29,48,4,0,1,0
491.337746,"C29H48O6","CHO","Lipid",1.66,0.21,0.1154,-1.2414,29,48,6,0,0,0
491.3588915,"C26H52O8","CHO","Protein",2,0.31,-0.1364,-1.3846,26,52,8,0,0,0
491.3741988,"C30H52O5","CHO","Lipid",1.73,0.17,0.0909,-1.4,30,52,5,0,0,0
492.049595,"C15H27O9N1S4","CHONS","AminoSugar",1.8,0.6,-1.1818,0.1333,15,27,9,1,4,0
492.078364,"C21H19O13N1","CHON","Lignin",0.9,0.62,0.4074,0.4762,21,19,13,1,0,0
492.086038,"C16H31O8N1S4","CHONS","Protein",1.94,0.5,-1,-0.25,16,31,8,1,4,0
492.092955,"C17H23O12N3S1","CHONS","Tannin",1.35,0.71,-0.2857,0.7059,17,23,12,3,1,0
492.1598407,"C26H27O5N3S1","CHONS","Lignin",1.04,0.19,0.4359,-0.2308,26,27,5,3,1,0
492.164742,"C21H36O6N1S2P1","CHONSP","Lipid",1.71,0.29,-0.1429,-0.8095,21,36,6,1,2,1
492.1836068,"C19H31O12N3","CHON","AminoSugar",1.63,0.63,-0.3,0.1053,19,31,12,3,0,0
492.202876,"C28H31O7N1","CHON","Lignin",1.11,0.25,0.4043,-0.5,28,31,7,1,0,0
492.235084,"C24H35O8N3","CHON","Lignin",1.46,0.33,0.1176,-0.4167,24,35,8,3,0,0
492.290258,"C26H43O4N3S1","CHONS","Lipid",1.65,0.15,0.05,-0.9231,26,43,4,3,1,0
492.9010105,"C12H18O3N2S8","CHONS","Lipid",1.5,0.25,-13,0.8333,12,18,3,2,8,0
493.00475,"C23H10O13","CHO","ConHC",0.43,0.57,0.7576,0.6957,23,10,13,0,0,0
493.00514,"C23H10O13","CHO","ConHC",0.43,0.57,0.7576,0.6957,23,10,13,0,0,0
493.026024,"C20H14O15","CHO","ConHC",0.7,0.75,0.52,0.8,20,14,15,0,0,0
493.026338,"C20H14O15","CHO","ConHC",0.7,0.75,0.52,0.8,20,14,15,0,0,0
493.0413926,"C24H14O12","CHO","ConHC",0.58,0.5,0.6667,0.4167,24,14,12,0,0,0
493.057458,"C18H23O12S1P1","CHOSP","Tannin",1.28,0.67,0,0.1667,18,23,12,0,1,1
493.0622751,"C21H18O14","CHO","Tannin",0.86,0.67,0.4286,0.4762,21,18,14,0,0,0
493.06258,"C21H18O14","CHO","Tannin",0.86,0.67,0.4286,0.4762,21,18,14,0,0,0
493.0778345,"C25H18O11","CHO","ConHC",0.72,0.44,0.5897,0.16,25,18,11,0,0,0
493.0986661,"C22H22O13","CHO","Lignin",1,0.59,0.3548,0.1818,22,22,13,0,0,0
493.0992395,"C25H23O5N2S1P1","CHONSP","Lignin",0.92,0.2,0.5135,-0.2,25,23,5,2,1,1
493.114175,"C26H22O10","CHO","Lignin",0.85,0.38,0.5238,-0.0769,26,22,10,0,0,0
493.114595,"C18H28O10N2P2","CHONP","AminoSugar",1.56,0.56,-0.2222,-0.1111,18,28,10,2,0,2
493.133267,"C19H32O7N2S1P2","CHONSP","Protein",1.68,0.37,-0.2381,-0.5263,19,32,7,2,1,2
493.1345348,"C36H18O1N2","CHON","ConHC",0.5,0.03,0.791,-0.2778,36,18,1,2,0,0
493.1350828,"C23H26O12","CHO","Lignin",1.13,0.52,0.2941,-0.087,23,26,12,0,0,0
493.1354338,"C23H26O12","CHO","Lignin",1.13,0.52,0.2941,-0.087,23,26,12,0,0,0
493.142618,"C18H38O7S4","CHOS","Protein",2.11,0.39,-0.7143,-0.8889,18,38,7,0,4,0
493.150543,"C27H26O9","CHO","Lignin",0.96,0.33,0.4667,-0.2963,27,26,9,0,0,0
493.1521435,"C15H30O16N2","CHON","Other",2,1.07,-1.6,0.5333,15,30,16,2,0,0
493.156302,"C20H30O14","CHO","Carb",1.5,0.7,-0.0769,-0.1,20,30,14,0,0,0
493.156727,"C23H31O6N2S1P1","CHONSP","Lignin",1.35,0.26,0.1875,-0.4783,23,31,6,2,1,1
493.1715208,"C24H30O11","CHO","Lignin",1.25,0.46,0.2432,-0.3333,24,30,11,0,0,0
493.17183,"C24H30O11","CHO","Lignin",1.25,0.46,0.2432,-0.3333,24,30,11,0,0,0
493.1773085,"C17H34O16","CHO","Carb",2,0.94,-0.7778,-0.1176,17,34,16,0,0,0
493.1925983,"C21H34O13","CHO","AminoSugar",1.62,0.62,-0.1034,-0.381,21,34,13,0,0,0
493.2078686,"C25H34O10","CHO","Lignin",1.36,0.4,0.2,-0.56,25,34,10,0,0,0
493.223195,"C29H34O7","CHO","Lignin",1.17,0.24,0.3725,-0.6897,29,34,7,0,0,0
493.2249022,"C17H38O14N2","CHON","Other",2.24,0.82,-1.125,-0.2353,17,38,14,2,0,0
493.2289412,"C22H38O12","CHO","Protein",1.73,0.55,-0.125,-0.6364,22,38,12,0,0,0
493.2442136,"C26H38O9","CHO","Lignin",1.46,0.35,0.1628,-0.7692,26,38,9,0,0,0
493.265582,"C23H42O11","CHO","Protein",1.83,0.48,-0.1429,-0.8696,23,42,11,0,0,0
493.2805441,"C27H42O8","CHO","Lipid",1.56,0.3,0.1304,-0.963,27,42,8,0,0,0
493.3169464,"C28H46O7","CHO","Lipid",1.64,0.25,0.102,-1.1429,28,46,7,0,0,0
493.3356567,"C29H50O4S1","CHOS","Lipid",1.72,0.14,0.0769,-1.3793,29,50,4,0,1,0
493.3533379,"C29H50O6","CHO","Lipid",1.72,0.21,0.0769,-1.3103,29,50,6,0,0,0
493.3899403,"C30H54O5","CHO","Lipid",1.8,0.17,0.0545,-1.4667,30,54,5,0,0,0
493.426278,"C31H58O4","CHO","Lipid",1.87,0.13,0.0345,-1.6129,31,58,4,0,0,0
493.4625139,"C32H62O3","CHO","Lipid",1.94,0.09,0.0164,-1.75,32,62,3,0,0,0
493.903614,"C13H21O1N1S9","CHONS","Lipid",1.62,0.08,-2.6,0.1538,13,21,1,1,9,0
494.065427,"C25H22O4N1S2P1","CHONSP","Lignin",0.88,0.16,0.5263,-0.28,25,22,4,1,2,1
494.073321,"C27H18O3N3S1P1","CHONSP","ConHC",0.67,0.11,0.7073,-0.037,27,18,3,3,1,1
494.094114,"C21H21O13N1","CHON","Lignin",1,0.62,0.3333,0.381,21,21,13,1,0,0
494.102823,"C13H26O15N3P1","CHONP","Other",2,1.15,-5.6667,1,13,26,15,3,0,1
494.1280978,"C15H30O15N1P1","CHONP","Carb",2,1,-1.3636,0.2,15,30,15,1,0,1
494.1284545,"C18H31O7N3S1P2","CHONSP","Protein",1.72,0.39,-0.4118,-0.3333,18,31,7,3,1,2
494.155828,"C17H37O9N1S3","CHONS","Protein",2.18,0.53,-1,-0.5882,17,37,9,1,3,0
494.166261,"C15H33O13N3S1","CHONS","Other",2.2,0.87,-2.1111,0.2667,15,33,13,3,1,0
494.175577,"C26H29O5N3S1","CHONS","Lignin",1.12,0.19,0.3846,-0.3077,26,29,5,3,1,0
494.211764,"C27H33O4N3S1","CHONS","Lignin",1.22,0.15,0.3333,-0.5185,27,33,4,3,1,0
494.2260985,"C23H45O2N1S4","CHONS","Lipid",1.96,0.09,-0.2353,-1.3043,23,45,2,1,4,0
494.2354865,"C20H37O11N3","CHON","AminoSugar",1.85,0.55,-0.3913,-0.3,20,37,11,3,0,0
494.2482433,"C28H37O3N3S1","CHONS","UnsatHC",1.32,0.11,0.2889,-0.7143,28,37,3,3,1,0
494.250675,"C24H37O8N3","CHON","Protein",1.54,0.33,0.0588,-0.5,24,37,8,3,0,0
494.338811,"C30H45O3N3","CHON","Lipid",1.5,0.1,0.2157,-1,30,45,3,3,0,0
494.369853,"C25H53O8N1","CHON","Protein",2.12,0.32,-0.25,-1.36,25,53,8,1,0,0
